title,img_src,link,author,publisher
소용돌이 안내소(가마쿠라)(반양장),https://bookthumb-phinf.pstatic.net/cover/163/395/16339543.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16339543, 아오야마 미치코,직선과곡선
"5월 18일, 잠수함 토끼 드림(우리학교 소설 읽는 시간)",https://bookthumb-phinf.pstatic.net/cover/163/419/16341948.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16341948, 박효명,우리학교
밑 빠진 용병대에 돈 붓기 1,https://bookthumb-phinf.pstatic.net/cover/163/387/16338765.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16338765, 체셔냐옹,동아
권력의 가문 메디치 2,https://bookthumb-phinf.pstatic.net/cover/163/293/16329335.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16329335, 마테오 스트루쿨,메디치미디어
밤의 책,https://bookthumb-phinf.pstatic.net/cover/163/409/16340909.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16340909, 실비 제르맹,문학동네
평지에 뜨는 달,https://bookthumb-phinf.pstatic.net/cover/163/398/16339896.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16339896, 아사쿠사 가스미 저,직선과곡선
밑 빠진 용병대에 돈 붓기 2,https://bookthumb-phinf.pstatic.net/cover/163/387/16338766.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16338766, 체셔냐옹,동아
권력의 가문 메디치 3,https://bookthumb-phinf.pstatic.net/cover/163/293/16329336.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16329336, 마테오 스트루쿨,메디치미디어
스페셜원. 8,https://bookthumb-phinf.pstatic.net/cover/163/419/16341967.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16341967, 스틸펜,청어람
모래 별 쏟아지는 밤(할리퀸 로맨스 HR 277),https://bookthumb-phinf.pstatic.net/cover/163/296/16329647.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16329647, 캐롤 마리넬리,신영미디어
사자와 생쥐가 한 번도 생각 못 한 것들,https://bookthumb-phinf.pstatic.net/cover/163/420/16342093.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16342093, 전김해,지식과감성
대한민국의 몰락과 부활. 1,https://bookthumb-phinf.pstatic.net/cover/163/400/16340080.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16340080, 박인걸,북랩
억만장자 길들이기(할리퀸 로맨스 HR 278),https://bookthumb-phinf.pstatic.net/cover/163/296/16329650.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16329650, 미랜다 리,신영미디어
예민한 주리가 사는 법,https://bookthumb-phinf.pstatic.net/cover/163/420/16342094.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16342094, 윤정,국학자료원
청소년을 위한 고전 소설 에세이,https://bookthumb-phinf.pstatic.net/cover/163/400/16340068.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16340068, 류수열,해냄출판사
모두가 해피엔딩(할리퀸 로맨스 HR 279),https://ssl.pstatic.net/static/book/image/juvenile_pest_82X116.gif&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16329653, 캣 쉴드,신영미디어
환생무신. 9,https://bookthumb-phinf.pstatic.net/cover/163/439/16343917.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16343917, 김신,로크미디어
"안녕, 아빠! 여기는 지구",https://bookthumb-phinf.pstatic.net/cover/163/412/16341287.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16341287, 크리스타 반 돌처,푸른숲주니어
사랑은 구름 속에서(할리퀸 로맨스 HR 280),https://bookthumb-phinf.pstatic.net/cover/163/296/16329654.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16329654, 페니 조던,신영미디어
빙의 검신. 13(완결),https://bookthumb-phinf.pstatic.net/cover/163/439/16343918.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16343918, 서준백,로크미디어
선켄락 3,https://ssl.pstatic.net/static/book/image/juvenile_pest_82X116.gif&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16338762, Boichi 글그림,메모리얼북스
소년이 온다 특별한정판(양장),https://bookthumb-phinf.pstatic.net/cover/163/439/16343976.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16343976, 한강,창비
그 헌터의 자취방 3,https://bookthumb-phinf.pstatic.net/cover/163/413/16341301.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16341301, 황금타조,마야&마루
조선남자 7,https://bookthumb-phinf.pstatic.net/cover/163/308/16330842.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16330842, K. 석우,어울림출판사
유물 먹는 헌터 4,https://bookthumb-phinf.pstatic.net/cover/163/413/16341302.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16341302, 화운,마야&마루
"마졸, 빙의빨로 천마지존 3",https://bookthumb-phinf.pstatic.net/cover/163/412/16341298.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16341298, 문지기,어울림
회귀하여 90년대 톱스타되기 8,https://bookthumb-phinf.pstatic.net/cover/163/308/16330843.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16330843, 의향도,어울림출판사
공작가의 집사. 9,https://bookthumb-phinf.pstatic.net/cover/163/410/16341087.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16341087, 레옐,영상출판미디어(영상노트)
위대한 개츠비(미니북),https://bookthumb-phinf.pstatic.net/cover/163/383/16338316.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16338316, F. 스콧 피츠제럴드,자화상
황태자비의 남자,https://bookthumb-phinf.pstatic.net/cover/163/317/16331788.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16331788, 진숙,봄미디어
특성스킬 저승사자 8/완결,https://bookthumb-phinf.pstatic.net/cover/163/410/16341088.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16341088, 고랭지,영상출판미디어(영상노트)
족구의 풍경,https://bookthumb-phinf.pstatic.net/cover/163/395/16339548.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16339548, 오수완,위즈덤하우스
얼굴이 사라진 밤,https://bookthumb-phinf.pstatic.net/cover/163/395/16339540.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16339540, 루이즈 젠슨,교보문고
망작의 삼공자로 사는법 3,https://bookthumb-phinf.pstatic.net/cover/163/412/16341290.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16341290, 청라,파피루스
전생검신. 60,https://bookthumb-phinf.pstatic.net/cover/163/413/16341300.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16341300, 구로수번,루트북스
두 번 사는 프로게이머 4,https://bookthumb-phinf.pstatic.net/cover/163/412/16341291.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16341291, 지언,파피루스
연예계 엑스트라. 3,https://bookthumb-phinf.pstatic.net/cover/163/422/16342239.jpg?type=m1&udate=Thu Apr 30 12:39:29 KST 2020,http://book.naver.com/bookdb/book_detail.nhn?bid=16342239, 왕십리글쟁이,로크미디어
